language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
SHE_CHINA	shx	tongue	1205	44	pi	1	
YAO	ium	tongue	1205	44	by~et	1	
HMU	hea	person	683	18	nE	1	
XIANGXI_HMONG	mmr	person	683	18	ne	1	
HMONG_NJUA	hnj	person	683	18	nen	1	
BUNU	bwx	person	683	18	nu	1	
SHE_CHINA	shx	person	683	18	ne	1	
YAO	ium	person	683	18	my~en	1	
HMU	hea	knee	1371	47	qh~anv3t3	1	
XIANGXI_HMONG	mmr	knee	1371	47	qh~utT~o	1	
HMONG_NJUA	hnj	knee	1371	47	qh~auco	1	
BUNU	bwx	knee	1371	47	kuNaTo	1	
SHE_CHINA	shx	knee	1371	47	nakch~akkh~un	1	
YAO	ium	knee	1371	47	pw~oseidy~e	2	
HMU	hea	hand	1277	48	pi	1	
XIANGXI_HMONG	mmr	hand	1277	48	qot3	1	
HMONG_NJUA	hnj	hand	1277	48	te	1	
BUNU	bwx	hand	1277	48	tape	1	
SHE_CHINA	shx	hand	1277	48	khw$a	1	
YAO	ium	hand	1277	48	pw~o	1	
XIANGXI_HMONG	mmr	breast	1402	51	ma	2	
HMONG_NJUA	hnj	breast	1402	51	kua	3	
BUNU	bwx	breast	1402	51	kon	3	
HMU	hea	liver	1224	53	fh~u zE Ton	1	
XIANGXI_HMONG	mmr	liver	1224	53	sE	2	
HMONG_NJUA	hnj	liver	1224	53	sa	2	
BUNU	bwx	liver	1224	53	nT~au	3	
SHE_CHINA	shx	liver	1224	53	hin	2	
YAO	ium	liver	1224	53	Lan	2	
HMU	hea	drink	1401	54	h3	1	
XIANGXI_HMONG	mmr	drink	1401	54	hu	1	
HMONG_NJUA	hnj	drink	1401	54	hou	1	
BUNU	bwx	drink	1401	54	h3u	1	
YAO	ium	drink	1401	54	hop	1	
HMU	hea	you	1213	2	mon	1	
XIANGXI_HMONG	mmr	you	1213	2	m3	1	
HMONG_NJUA	hnj	you	1213	2	kau	2	
BUNU	bwx	you	1213	2	kau	2	
SHE_CHINA	shx	you	1213	2	muN	1	
YAO	ium	you	1213	2	mw~ei	1	
HMU	hea	see	1409	57	Th~i	1	
XIANGXI_HMONG	mmr	see	1409	57	tTinqh$e	1	
HMONG_NJUA	hnj	see	1409	57	ma	2	
BUNU	bwx	see	1409	57	nk~on	3	also: nt~a
SHE_CHINA	shx	see	1409	57	mo	2	
YAO	ium	see	1409	57	maN	2	
HMU	hea	hear	1408	58	nh~an	1	
XIANGXI_HMONG	mmr	hear	1408	58	ton	2	
HMONG_NJUA	hnj	hear	1408	58	non	3	
BUNU	bwx	hear	1408	58	T3n	2	
SHE_CHINA	shx	hear	1408	58	kuN	4	
YAO	ium	hear	1408	58	mw~aN	5	
HMU	hea	bone	1394	31	sh~on	1	
XIANGXI_HMONG	mmr	bone	1394	31	qoson	1	
HMONG_NJUA	hnj	bone	1394	31	ch~an	1	
BUNU	bwx	bone	1394	31	ka8ona	1	
SHE_CHINA	shx	bone	1394	31	suNko	1	
YAO	ium	bone	1394	31	buN	1	
HMU	hea	die	1494	61	ta	-1	
XIANGXI_HMONG	mmr	die	1494	61	to	-1	
HMONG_NJUA	hnj	die	1494	61	tua	-1	
BUNU	bwx	die	1494	61	to	-1	
SHE_CHINA	shx	die	1494	61	th~a	-1	
YAO	ium	die	1494	61	tai	-1	
HMU	hea	road (path)	667	85	ki	1	
XIANGXI_HMONG	mmr	road (path)	667	85	k3	1	
HMONG_NJUA	hnj	road (path)	667	85	ke	1	
BUNU	bwx	road (path)	667	85	Te	1	
SHE_CHINA	shx	road (path)	667	85	ka	1	
YAO	ium	road (path)	667	85	tTau	1	
