language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
SAYULA_POPOLUCA	pos	what	1236	7	ti	1	
OLUTA_POPOLUCA	plo	what	1236	7	ti	1	
TEXISTEPEC_ZOQUE	poq	what	1236	7	Ce7	1	
SOTEAPAN_ZOQUE	poi	what	1236	7	ty~i	1	
MARIA_CHIMALAPA	zoh	what	1236	7	ti	1	
MIGUEL_CHIMALAPA	zoh	what	1236	7	ti	1	
CHIAPAS_ZOQUE	zoc	what	1236	7	tiy3	1	
NORTH_HIGHLAND_MIXE	mto	no	1269	8	ka7a	1	
SOUTH_HIGHLAND_MIXE	mxp	no	1269	8	kat	1	
LOWLAND_MIXE	mco	no	1269	8	ka7	1	
SAYULA_POPOLUCA	pos	no	1269	8	kah	1	
OLUTA_POPOLUCA	plo	no	1269	8	373	1	
TEXISTEPEC_ZOQUE	poq	no	1269	8	e5C	2	
SOTEAPAN_ZOQUE	poi	no	1269	8	dy~a	2	
MARIA_CHIMALAPA	zoh	no	1269	8	wat kaha	2	
MIGUEL_CHIMALAPA	zoh	no	1269	8	ya	2	
CHIAPAS_ZOQUE	zoc	no	1269	8	hane	2	
NORTH_HIGHLAND_MIXE	mto	all	98	9	n3hum	1	
SOUTH_HIGHLAND_MIXE	mxp	all	98	9	tuk3y	2	
LOWLAND_MIXE	mco	all	98	9	tu7uk ok3y	2	
SAYULA_POPOLUCA	pos	all	98	9	nu p3h3n	3	
OLUTA_POPOLUCA	plo	all	98	9	nitik	4	
TEXISTEPEC_ZOQUE	poq	all	98	9	bumbe	5	
SOTEAPAN_ZOQUE	poi	all	98	9	ikum3h	6	
MARIA_CHIMALAPA	zoh	all	98	9	aNtene	7	
MIGUEL_CHIMALAPA	zoh	all	98	9	hemhi7	8	
CHIAPAS_ZOQUE	zoc	all	98	9	mumu	5	
NORTH_HIGHLAND_MIXE	mto	many	1198	10	may	1	
SOUTH_HIGHLAND_MIXE	mxp	many	1198	10	mEy	1	
LOWLAND_MIXE	mco	many	1198	10	may	1	
SAYULA_POPOLUCA	pos	many	1198	10	may	1	
OLUTA_POPOLUCA	plo	many	1198	10	pako	2	also: tana
TEXISTEPEC_ZOQUE	poq	many	1198	10	daC ke	4	also: b3ks ke
SOTEAPAN_ZOQUE	poi	many	1198	10	agi	5	also: cam
MARIA_CHIMALAPA	zoh	many	1198	10	s3h37	6	
MIGUEL_CHIMALAPA	zoh	many	1198	10	S3h37	6	
CHIAPAS_ZOQUE	zoc	many	1198	10	w3w3	3	also: aN bat e
NORTH_HIGHLAND_MIXE	mto	one	1493	11	tuk	1	
SOUTH_HIGHLAND_MIXE	mxp	one	1493	11	tu7uk	1	
LOWLAND_MIXE	mco	one	1493	11	tu7uk	1	
SAYULA_POPOLUCA	pos	one	1493	11	tuk	1	
OLUTA_POPOLUCA	plo	one	1493	11	tuk	1	
TEXISTEPEC_ZOQUE	poq	one	1493	11	tum	2	
SOTEAPAN_ZOQUE	poi	one	1493	11	tum	2	
MARIA_CHIMALAPA	zoh	one	1493	11	tum3	2	
MIGUEL_CHIMALAPA	zoh	one	1493	11	tum3	2	
CHIAPAS_ZOQUE	zoc	one	1493	11	tum3	2	
NORTH_HIGHLAND_MIXE	mto	two	1498	12	meck	1	
SOUTH_HIGHLAND_MIXE	mxp	two	1498	12	meck	1	
LOWLAND_MIXE	mco	two	1498	12	mec	1	
SAYULA_POPOLUCA	pos	two	1498	12	meCk	1	
OLUTA_POPOLUCA	plo	two	1498	12	mes ko	1	
TEXISTEPEC_ZOQUE	poq	two	1498	12	w3s na7	2	
SOTEAPAN_ZOQUE	poi	two	1498	12	w3s ten	2	
MARIA_CHIMALAPA	zoh	two	1498	12	mec a7aN	3	
MIGUEL_CHIMALAPA	zoh	two	1498	12	meca 7aN	3	
CHIAPAS_ZOQUE	zoc	two	1498	12	meca	1	
NORTH_HIGHLAND_MIXE	mto	big	1202	13	m3h	1	
SOUTH_HIGHLAND_MIXE	mxp	big	1202	13	m3h	1	
LOWLAND_MIXE	mco	big	1202	13	m3h	1	
SAYULA_POPOLUCA	pos	big	1202	13	m3h	1	
OLUTA_POPOLUCA	plo	big	1202	13	tan3k	2	
TEXISTEPEC_ZOQUE	poq	big	1202	13	w3Ce7	3	
SOTEAPAN_ZOQUE	poi	big	1202	13	m3h	1	
MARIA_CHIMALAPA	zoh	big	1202	13	w3ti7	3	
MIGUEL_CHIMALAPA	zoh	big	1202	13	komi7	5	
CHIAPAS_ZOQUE	zoc	big	1202	13	m3ha	1	
NORTH_HIGHLAND_MIXE	mto	long	1203	14	y3n	1	
SOUTH_HIGHLAND_MIXE	mxp	long	1203	14	yeny	1	
LOWLAND_MIXE	mco	long	1203	14	yony	2	
SAYULA_POPOLUCA	pos	long	1203	14	yagac	3	
OLUTA_POPOLUCA	plo	long	1203	14	yonek	4	
TEXISTEPEC_ZOQUE	poq	long	1203	14	ya7akac	3	
SOTEAPAN_ZOQUE	poi	long	1203	14	yagac	3	
MARIA_CHIMALAPA	zoh	long	1203	14	p3hi	5	
MIGUEL_CHIMALAPA	zoh	long	1203	14	p3hi7	5	
CHIAPAS_ZOQUE	zoc	long	1203	14	p3y	5	
NORTH_HIGHLAND_MIXE	mto	small	1246	15	pik	1	
SOUTH_HIGHLAND_MIXE	mxp	small	1246	15	muck	2	
LOWLAND_MIXE	mco	small	1246	15	muc	2	
SAYULA_POPOLUCA	pos	small	1246	15	CiCik	3	
OLUTA_POPOLUCA	plo	small	1246	15	CuCu	3	
TEXISTEPEC_ZOQUE	poq	small	1246	15	h3s3 ba	4	
SOTEAPAN_ZOQUE	poi	small	1246	15	Suty~u	5	
MIGUEL_CHIMALAPA	zoh	small	1246	15	wakSiN7	6	
CHIAPAS_ZOQUE	zoc	small	1246	15	Ciks	3	
NORTH_HIGHLAND_MIXE	mto	woman	962	16	t3st3k	1	
SOUTH_HIGHLAND_MIXE	mxp	woman	962	16	tiSy~t3k	2	
LOWLAND_MIXE	mco	woman	962	16	to7oSyh~3y	2	
SAYULA_POPOLUCA	pos	woman	962	16	toSay	2	
OLUTA_POPOLUCA	plo	woman	962	16	mahaw	3	
TEXISTEPEC_ZOQUE	poq	woman	962	16	yoma7	4	
SOTEAPAN_ZOQUE	poi	woman	962	16	yomo	4	
MARIA_CHIMALAPA	zoh	woman	962	16	yom37	4	
MIGUEL_CHIMALAPA	zoh	woman	962	16	yoma7	4	
CHIAPAS_ZOQUE	zoc	woman	962	16	yomo	4	
NORTH_HIGHLAND_MIXE	mto	man	1554	17	yaty3k	1	
SOUTH_HIGHLAND_MIXE	mxp	man	1554	17	h3ty3k	1	
LOWLAND_MIXE	mco	man	1554	17	ye7ey d3k	1	
SAYULA_POPOLUCA	pos	man	1554	17	hayaw	2	
OLUTA_POPOLUCA	plo	man	1554	17	yo7owa	3	
TEXISTEPEC_ZOQUE	poq	man	1554	17	p35	4	
SOTEAPAN_ZOQUE	poi	man	1554	17	p3Si5	4	
MARIA_CHIMALAPA	zoh	man	1554	17	p3n	4	
MIGUEL_CHIMALAPA	zoh	man	1554	17	p3n	4	
CHIAPAS_ZOQUE	zoc	man	1554	17	p3n	4	
NORTH_HIGHLAND_MIXE	mto	person	683	18	hayu	1	
SOUTH_HIGHLAND_MIXE	mxp	person	683	18	ha7ay	1	
LOWLAND_MIXE	mco	person	683	18	h3y	1	
SAYULA_POPOLUCA	pos	person	683	18	hayaw	1	
OLUTA_POPOLUCA	plo	person	683	18	haykak	1	
TEXISTEPEC_ZOQUE	poq	person	683	18	p35 Ca7	2	
CHIAPAS_ZOQUE	zoc	person	683	18	p3n dam	2	
NORTH_HIGHLAND_MIXE	mto	fish	227	19	ahkS	1	
SOUTH_HIGHLAND_MIXE	mxp	fish	227	19	akS	1	
LOWLAND_MIXE	mco	fish	227	19	akS	1	
SAYULA_POPOLUCA	pos	fish	227	19	akS	1	
OLUTA_POPOLUCA	plo	fish	227	19	koke	2	
TEXISTEPEC_ZOQUE	poq	fish	227	19	woN	3	
SOTEAPAN_ZOQUE	poi	fish	227	19	t373p3	4	
MARIA_CHIMALAPA	zoh	fish	227	19	koke	2	
MIGUEL_CHIMALAPA	zoh	fish	227	19	koke	2	
CHIAPAS_ZOQUE	zoc	fish	227	19	kokeh	2	
NORTH_HIGHLAND_MIXE	mto	bird	937	20	h3yva	1	
SOUTH_HIGHLAND_MIXE	mxp	bird	937	20	hon	2	
LOWLAND_MIXE	mco	bird	937	20	hon	2	
SAYULA_POPOLUCA	pos	bird	937	20	hon	2	
OLUTA_POPOLUCA	plo	bird	937	20	muSi	3	
TEXISTEPEC_ZOQUE	poq	bird	937	20	hon	2	
SOTEAPAN_ZOQUE	poi	bird	937	20	hon	2	
MARIA_CHIMALAPA	zoh	bird	937	20	hon	2	
MIGUEL_CHIMALAPA	zoh	bird	937	20	hon	2	
CHIAPAS_ZOQUE	zoc	bird	937	20	%paloma	4	Spanish loan
NORTH_HIGHLAND_MIXE	mto	dog	2009	21	uk	1	
SOUTH_HIGHLAND_MIXE	mxp	dog	2009	21	uk	1	
LOWLAND_MIXE	mco	dog	2009	21	uk	1	
SAYULA_POPOLUCA	pos	dog	2009	21	tak	2	
OLUTA_POPOLUCA	plo	dog	2009	21	Suni	3	
TEXISTEPEC_ZOQUE	poq	dog	2009	21	Cempa7	5	
SOTEAPAN_ZOQUE	poi	dog	2009	21	Cimpa	5	
MARIA_CHIMALAPA	zoh	dog	2009	21	nu7u	6	
MIGUEL_CHIMALAPA	zoh	dog	2009	21	nu7	6	
CHIAPAS_ZOQUE	zoc	dog	2009	21	tuwi	4	
NORTH_HIGHLAND_MIXE	mto	louse	1392	22	37c	1	
SOUTH_HIGHLAND_MIXE	mxp	louse	1392	22	a7at	2	
LOWLAND_MIXE	mco	louse	1392	22	ad	1	
SAYULA_POPOLUCA	pos	louse	1392	22	awat	2	
OLUTA_POPOLUCA	plo	louse	1392	22	avat	2	
TEXISTEPEC_ZOQUE	poq	louse	1392	22	awat	2	
SOTEAPAN_ZOQUE	poi	louse	1392	22	a7awat	2	
MARIA_CHIMALAPA	zoh	louse	1392	22	awat	2	
MIGUEL_CHIMALAPA	zoh	louse	1392	22	awat	2	
CHIAPAS_ZOQUE	zoc	louse	1392	22	awat	2	
NORTH_HIGHLAND_MIXE	mto	tree	906	23	kup	1	
SOUTH_HIGHLAND_MIXE	mxp	tree	906	23	Soh	2	
LOWLAND_MIXE	mco	tree	906	23	kipy	1	
SAYULA_POPOLUCA	pos	tree	906	23	kuy	1	
OLUTA_POPOLUCA	plo	tree	906	23	kuy3	1	
TEXISTEPEC_ZOQUE	poq	tree	906	23	kuy	1	
SOTEAPAN_ZOQUE	poi	tree	906	23	kuy	1	
MARIA_CHIMALAPA	zoh	tree	906	23	kuy	1	
MIGUEL_CHIMALAPA	zoh	tree	906	23	kuy	1	
CHIAPAS_ZOQUE	zoc	tree	906	23	kuy	1	
NORTH_HIGHLAND_MIXE	mto	seed	714	24	t3mt	1	
SOUTH_HIGHLAND_MIXE	mxp	seed	714	24	pak	2	
LOWLAND_MIXE	mco	seed	714	24	pak	2	
SAYULA_POPOLUCA	pos	seed	714	24	puh	3	
OLUTA_POPOLUCA	plo	seed	714	24	pak3	2	
TEXISTEPEC_ZOQUE	poq	seed	714	24	puh	3	
SOTEAPAN_ZOQUE	poi	seed	714	24	pak	2	
MARIA_CHIMALAPA	zoh	seed	714	24	puh	3	
MIGUEL_CHIMALAPA	zoh	seed	714	24	puh	3	
CHIAPAS_ZOQUE	zoc	seed	714	24	puh	3	
NORTH_HIGHLAND_MIXE	mto	leaf	628	25	ahy	1	
SOUTH_HIGHLAND_MIXE	mxp	leaf	628	25	ay	1	
LOWLAND_MIXE	mco	leaf	628	25	ay	1	
SAYULA_POPOLUCA	pos	leaf	628	25	ahy~	1	
OLUTA_POPOLUCA	plo	leaf	628	25	ay3	1	
TEXISTEPEC_ZOQUE	poq	leaf	628	25	ay	1	
SOTEAPAN_ZOQUE	poi	leaf	628	25	ay	1	
MARIA_CHIMALAPA	zoh	leaf	628	25	ay	1	
MIGUEL_CHIMALAPA	zoh	leaf	628	25	ay7	1	
CHIAPAS_ZOQUE	zoc	leaf	628	25	ay	1	
NORTH_HIGHLAND_MIXE	mto	root	670	26	a7c	1	
SOUTH_HIGHLAND_MIXE	mxp	root	670	26	ac	1	
LOWLAND_MIXE	mco	root	670	26	tikc	2	
SAYULA_POPOLUCA	pos	root	670	26	tikCik	2	
OLUTA_POPOLUCA	plo	root	670	26	Cisc3w	2	
TEXISTEPEC_ZOQUE	poq	root	670	26	CeC3k	2	
SOTEAPAN_ZOQUE	poi	root	670	26	ty~iC3k	2	
MARIA_CHIMALAPA	zoh	root	670	26	wac	3	
MIGUEL_CHIMALAPA	zoh	root	670	26	wac	3	
CHIAPAS_ZOQUE	zoc	root	670	26	waci	3	
NORTH_HIGHLAND_MIXE	mto	bark	1204	27	k3p ak	1	
SOUTH_HIGHLAND_MIXE	mxp	bark	1204	27	ak	1	
LOWLAND_MIXE	mco	bark	1204	27	ak	1	
SAYULA_POPOLUCA	pos	bark	1204	27	ak	1	
TEXISTEPEC_ZOQUE	poq	bark	1204	27	kuy dak	2	
MARIA_CHIMALAPA	zoh	bark	1204	27	naka	2	
MIGUEL_CHIMALAPA	zoh	bark	1204	27	kuy naka	2	
CHIAPAS_ZOQUE	zoc	bark	1204	27	kuyu naka	2	
NORTH_HIGHLAND_MIXE	mto	skin	763	28	ak	1	
SOUTH_HIGHLAND_MIXE	mxp	skin	763	28	n37ak	1	
LOWLAND_MIXE	mco	skin	763	28	ak	1	
SAYULA_POPOLUCA	pos	skin	763	28	ak	1	
OLUTA_POPOLUCA	plo	skin	763	28	ak3	1	
TEXISTEPEC_ZOQUE	poq	skin	763	28	dak	2	
SOTEAPAN_ZOQUE	poi	skin	763	28	naka	2	
MARIA_CHIMALAPA	zoh	skin	763	28	naka	2	
MIGUEL_CHIMALAPA	zoh	skin	763	28	naka	2	
CHIAPAS_ZOQUE	zoc	skin	763	28	naka	2	
NORTH_HIGHLAND_MIXE	mto	meat	634	29	cu7uc	1	
SOUTH_HIGHLAND_MIXE	mxp	meat	634	29	cu7uCy	1	
LOWLAND_MIXE	mco	meat	634	29	cu7uC	1	
SAYULA_POPOLUCA	pos	meat	634	29	SiS	2	
OLUTA_POPOLUCA	plo	meat	634	29	cuCi	1	
TEXISTEPEC_ZOQUE	poq	meat	634	29	SeS	2	
SOTEAPAN_ZOQUE	poi	meat	634	29	mayi	3	
MARIA_CHIMALAPA	zoh	meat	634	29	sis	2	
MIGUEL_CHIMALAPA	zoh	meat	634	29	SiS	2	
CHIAPAS_ZOQUE	zoc	meat	634	29	sis	2	
NORTH_HIGHLAND_MIXE	mto	blood	946	30	nupun	1	
SOUTH_HIGHLAND_MIXE	mxp	blood	946	30	n373py	1	
LOWLAND_MIXE	mco	blood	946	30	n3py	1	
SAYULA_POPOLUCA	pos	blood	946	30	nipin	1	
OLUTA_POPOLUCA	plo	blood	946	30	n3pin	1	
TEXISTEPEC_ZOQUE	poq	blood	946	30	d373pi5	1	
SOTEAPAN_ZOQUE	poi	blood	946	30	n373pi5	1	
MARIA_CHIMALAPA	zoh	blood	946	30	n3pin	1	
MIGUEL_CHIMALAPA	zoh	blood	946	30	n3pin7	1	
CHIAPAS_ZOQUE	zoc	blood	946	30	n3pin	1	
NORTH_HIGHLAND_MIXE	mto	bone	1394	31	pak	1	
SOUTH_HIGHLAND_MIXE	mxp	bone	1394	31	pak	1	
LOWLAND_MIXE	mco	bone	1394	31	pak	1	
SAYULA_POPOLUCA	pos	bone	1394	31	pak	1	
OLUTA_POPOLUCA	plo	bone	1394	31	pak3	1	
TEXISTEPEC_ZOQUE	poq	bone	1394	31	pak	1	
SOTEAPAN_ZOQUE	poi	bone	1394	31	pak	1	
MARIA_CHIMALAPA	zoh	bone	1394	31	pak	1	
MIGUEL_CHIMALAPA	zoh	bone	1394	31	pak	1	
CHIAPAS_ZOQUE	zoc	bone	1394	31	pak	1	
NORTH_HIGHLAND_MIXE	mto	fat	1282	32	on	1	
SOUTH_HIGHLAND_MIXE	mxp	fat	1282	32	on	1	
LOWLAND_MIXE	mco	fat	1282	32	win omb	2	
SAYULA_POPOLUCA	pos	fat	1282	32	o7c3k	3	
OLUTA_POPOLUCA	plo	fat	1282	32	ona	1	
SOTEAPAN_ZOQUE	poi	fat	1282	32	p3hi	5	
MARIA_CHIMALAPA	zoh	fat	1282	32	grasa	6	
MIGUEL_CHIMALAPA	zoh	fat	1282	32	yewe7	7	
CHIAPAS_ZOQUE	zoc	fat	1282	32	kin3	4	
NORTH_HIGHLAND_MIXE	mto	egg	744	33	tu7ut	1	
SOUTH_HIGHLAND_MIXE	mxp	egg	744	33	tucah	1	
LOWLAND_MIXE	mco	egg	744	33	tu7uty	1	
SAYULA_POPOLUCA	pos	egg	744	33	koy	2	
OLUTA_POPOLUCA	plo	egg	744	33	tutik	1	
TEXISTEPEC_ZOQUE	poq	egg	744	33	kanpuk	4	
SOTEAPAN_ZOQUE	poi	egg	744	33	kanpu	4	
MARIA_CHIMALAPA	zoh	egg	744	33	po7ok	3	
MIGUEL_CHIMALAPA	zoh	egg	744	33	pohok	3	
CHIAPAS_ZOQUE	zoc	egg	744	33	poka	3	
NORTH_HIGHLAND_MIXE	mto	horn	1393	34	vah	1	
SOUTH_HIGHLAND_MIXE	mxp	horn	1393	34	wah	1	
LOWLAND_MIXE	mco	horn	1393	34	mun	2	
SAYULA_POPOLUCA	pos	horn	1393	34	wah	1	
OLUTA_POPOLUCA	plo	horn	1393	34	vaha	1	
TEXISTEPEC_ZOQUE	poq	horn	1393	34	waNa7	1	
MIGUEL_CHIMALAPA	zoh	horn	1393	34	weka7	3	
CHIAPAS_ZOQUE	zoc	horn	1393	34	wa7	1	
NORTH_HIGHLAND_MIXE	mto	tail	1220	35	tuSta	1	
SOUTH_HIGHLAND_MIXE	mxp	tail	1220	35	tuct	1	
LOWLAND_MIXE	mco	tail	1220	35	pi7iSy	2	
SAYULA_POPOLUCA	pos	tail	1220	35	tuhc	1	
OLUTA_POPOLUCA	plo	tail	1220	35	tusta	1	
TEXISTEPEC_ZOQUE	poq	tail	1220	35	tuc	1	
SOTEAPAN_ZOQUE	poi	tail	1220	35	tuc	1	
MARIA_CHIMALAPA	zoh	tail	1220	35	tuc	1	
MIGUEL_CHIMALAPA	zoh	tail	1220	35	tuc	1	
CHIAPAS_ZOQUE	zoc	tail	1220	35	tuc	1	
NORTH_HIGHLAND_MIXE	mto	feather	1201	36	pak	1	
SOUTH_HIGHLAND_MIXE	mxp	feather	1201	36	p3k	1	
LOWLAND_MIXE	mco	feather	1201	36	ce5i7i b3k	2	
OLUTA_POPOLUCA	plo	feather	1201	36	p3k3	1	
TEXISTEPEC_ZOQUE	poq	feather	1201	36	p3k	1	
SOTEAPAN_ZOQUE	poi	feather	1201	36	p3k	1	
MARIA_CHIMALAPA	zoh	feather	1201	36	p3k	1	
MIGUEL_CHIMALAPA	zoh	feather	1201	36	p3k	1	
CHIAPAS_ZOQUE	zoc	feather	1201	36	p3k	1	
NORTH_HIGHLAND_MIXE	mto	hair	1040	37	vay	1	
SOUTH_HIGHLAND_MIXE	mxp	hair	1040	37	way	1	
LOWLAND_MIXE	mco	hair	1040	37	way	1	
TEXISTEPEC_ZOQUE	poq	hair	1040	37	way	1	
SOTEAPAN_ZOQUE	poi	hair	1040	37	way	1	
MARIA_CHIMALAPA	zoh	hair	1040	37	way	1	
MIGUEL_CHIMALAPA	zoh	hair	1040	37	way7	1	
CHIAPAS_ZOQUE	zoc	hair	1040	37	way	1	also: p3k
NORTH_HIGHLAND_MIXE	mto	head	1256	38	kuvak	1	
SOUTH_HIGHLAND_MIXE	mxp	head	1256	38	k3pak	1	
LOWLAND_MIXE	mco	head	1256	38	kowak	1	
SAYULA_POPOLUCA	pos	head	1256	38	kopak	1	
OLUTA_POPOLUCA	plo	head	1256	38	kopak	1	
TEXISTEPEC_ZOQUE	poq	head	1256	38	kop3k	1	
SOTEAPAN_ZOQUE	poi	head	1256	38	kobak	1	
MARIA_CHIMALAPA	zoh	head	1256	38	way	2	
MIGUEL_CHIMALAPA	zoh	head	1256	38	kopak	1	
CHIAPAS_ZOQUE	zoc	head	1256	38	kopak	1	
NORTH_HIGHLAND_MIXE	mto	ear	1247	39	tack	1	
SOUTH_HIGHLAND_MIXE	mxp	ear	1247	39	tack	1	
SAYULA_POPOLUCA	pos	ear	1247	39	tac3k	1	
OLUTA_POPOLUCA	plo	ear	1247	39	tac3k	1	
TEXISTEPEC_ZOQUE	poq	ear	1247	39	tac3k	1	
SOTEAPAN_ZOQUE	poi	ear	1247	39	tacek	1	
MARIA_CHIMALAPA	zoh	ear	1247	39	tac3k	1	
MIGUEL_CHIMALAPA	zoh	ear	1247	39	tac3k	1	
CHIAPAS_ZOQUE	zoc	ear	1247	39	tac3k	1	
NORTH_HIGHLAND_MIXE	mto	eye	1248	40	vin	1	
SOUTH_HIGHLAND_MIXE	mxp	eye	1248	40	wen	1	
LOWLAND_MIXE	mco	eye	1248	40	win	1	
SAYULA_POPOLUCA	pos	eye	1248	40	win	1	
OLUTA_POPOLUCA	plo	eye	1248	40	vin3	1	
TEXISTEPEC_ZOQUE	poq	eye	1248	40	eS ku7	2	
SOTEAPAN_ZOQUE	poi	eye	1248	40	iS kuy	2	
MARIA_CHIMALAPA	zoh	eye	1248	40	wit3m	3	
MIGUEL_CHIMALAPA	zoh	eye	1248	40	wot3m	3	
CHIAPAS_ZOQUE	zoc	eye	1248	40	win	1	
NORTH_HIGHLAND_MIXE	mto	nose	1221	41	h3p	1	
SOUTH_HIGHLAND_MIXE	mxp	nose	1221	41	h3p	1	
LOWLAND_MIXE	mco	nose	1221	41	h3p put	1	
SAYULA_POPOLUCA	pos	nose	1221	41	h3p	1	
OLUTA_POPOLUCA	plo	nose	1221	41	h3p3	2	
TEXISTEPEC_ZOQUE	poq	nose	1221	41	ke5 kuy	3	
SOTEAPAN_ZOQUE	poi	nose	1221	41	ki5i	4	
MARIA_CHIMALAPA	zoh	nose	1221	41	kin3	1	
MIGUEL_CHIMALAPA	zoh	nose	1221	41	kin3k	4	
CHIAPAS_ZOQUE	zoc	nose	1221	41	kin3	4	
NORTH_HIGHLAND_MIXE	mto	mouth	674	42	ah	1	
LOWLAND_MIXE	mco	mouth	674	42	awak	1	
SAYULA_POPOLUCA	pos	mouth	674	42	ahw~	1	
OLUTA_POPOLUCA	plo	mouth	674	42	av3	1	
TEXISTEPEC_ZOQUE	poq	mouth	674	42	h3p	3	
SOTEAPAN_ZOQUE	poi	mouth	674	42	h3p	3	
MARIA_CHIMALAPA	zoh	mouth	674	42	h3p	3	
MIGUEL_CHIMALAPA	zoh	mouth	674	42	h3p	3	
CHIAPAS_ZOQUE	zoc	mouth	674	42	aNnaka	2	
NORTH_HIGHLAND_MIXE	mto	tooth	1380	43	t3c	1	
SOUTH_HIGHLAND_MIXE	mxp	tooth	1380	43	t3c	1	
LOWLAND_MIXE	mco	tooth	1380	43	t3c	1	
SAYULA_POPOLUCA	pos	tooth	1380	43	t3c	1	
OLUTA_POPOLUCA	plo	tooth	1380	43	t3c3	1	
TEXISTEPEC_ZOQUE	poq	tooth	1380	43	t3c	1	
SOTEAPAN_ZOQUE	poi	tooth	1380	43	t3c	1	
MARIA_CHIMALAPA	zoh	tooth	1380	43	t3c	1	
MIGUEL_CHIMALAPA	zoh	tooth	1380	43	t3c	1	
CHIAPAS_ZOQUE	zoc	tooth	1380	43	t3c	1	
NORTH_HIGHLAND_MIXE	mto	tongue	1205	44	toc	1	
SOUTH_HIGHLAND_MIXE	mxp	tongue	1205	44	toc	1	
LOWLAND_MIXE	mco	tongue	1205	44	toc	1	
SAYULA_POPOLUCA	pos	tongue	1205	44	toc	1	
