language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
LAHU	lhu	mountain	639	86	qh~o	3	
XIDE	iii	mountain	639	86	bo	2	
DAFANG	yig	mountain	639	86	b3	2	
NANJIANG	ywt	mountain	639	86	kh~uj3	3	
LISU	lis	mountain	639	86	ko	3	
NUSU	nuf	mountain	639	86	5ua	7	also: la*
ACHANG	acn	mountain	639	86	pum	2	
NAXI	nbf	mountain	639	86	ko	3	also: nd~y
BURMESE	mya	sun	1343	72	niy	1	
ZAIWA	atb	sun	1343	72	pui	2	
AKHA	ahk	sun	1343	72	naNma	1	
BIYUE	byo	sun	1343	72	5imo	1	
MPI	mpz	sun	1343	72	5iwo	1	
BISU	bzi	sun	1343	72	muNhn3N	1	
JINO	jiu	sun	1343	72	53 o	1	
LAHU	lhu	sun	1343	72	mini	1	
XIDE	iii	sun	1343	72	hobu	3	
DAFANG	yig	sun	1343	72	ndy$y	1	
NANJIANG	ywt	sun	1343	72	amux3	4	
LISU	lis	sun	1343	72	m3mi	1	
NUSU	nuf	sun	1343	72	5ia	1	
ACHANG	acn	sun	1343	72	nimo	1	also: pui
NAXI	nbf	sun	1343	72	5ime	1	
BURMESE	mya	star	1430	74	kray	1	
ZAIWA	atb	star	1430	74	ky~i	1	
AKHA	ahk	star	1430	74	agy~	1	
BIYUE	byo	star	1430	74	mici	1	
MPI	mpz	star	1430	74	piki	1	
BISU	bzi	star	1430	74	3k3	1	
JINO	jiu	star	1430	74	pu ki	1	
LAHU	lhu	star	1430	74	m37k3	1	
XIDE	iii	star	1430	74	mc3	1	
DAFANG	yig	star	1430	74	camo	1	
NANJIANG	ywt	star	1430	74	ce	1	
LISU	lis	star	1430	74	komaze	1	
NUSU	nuf	star	1430	74	krelo	1	
ACHANG	acn	star	1430	74	kh~Ze	1	
NAXI	nbf	star	1430	74	k3	1	
BURMESE	mya	one	1493	11	taT	1	
ZAIWA	atb	one	1493	11	Za	1	
AKHA	ahk	one	1493	11	tith~i	1	
BIYUE	byo	one	1493	11	th~3	1	
MPI	mpz	one	1493	11	th~37	3	
BISU	bzi	one	1493	11	t3	1	
JINO	jiu	one	1493	11	th~i	1	
LAHU	lhu	one	1493	11	te	1	
XIDE	iii	one	1493	11	ch~3	1	
DAFANG	yig	one	1493	11	th~a	1	
NANJIANG	ywt	one	1493	11	Ch~3	1	
LISU	lis	one	1493	11	th~i	1	
NUSU	nuf	one	1493	11	th~i	1	
ACHANG	acn	one	1493	11	ta	1	
NAXI	nbf	one	1493	11	d3	1	
BURMESE	mya	two	1498	12	hnaT	1	
AKHA	ahk	two	1498	12	ny~i	1	
BIYUE	byo	two	1498	12	ne7	1	
MPI	mpz	two	1498	12	5i	1	
BISU	bzi	two	1498	12	ni	1	
JINO	jiu	two	1498	12	ni	1	
LAHU	lhu	two	1498	12	ni	1	
XIDE	iii	two	1498	12	5i	1	
DAFANG	yig	two	1498	12	5i	1	
LISU	lis	two	1498	12	5i	1	
ACHANG	acn	two	1498	12	s3k	3	
NAXI	nbf	two	1498	12	5i	1	
BURMESE	mya	stone	857	77	ky~auk	1	
ZAIWA	atb	stone	857	77	luko7	1	
AKHA	ahk	stone	857	77	xh~alo	1	
BIYUE	byo	stone	857	77	lv7mo	1	
MPI	mpz	stone	857	77	solo7	1	
BISU	bzi	stone	857	77	loba	1	
JINO	jiu	stone	857	77	lo mo	1	
LAHU	lhu	stone	857	77	xap3	1	
XIDE	iii	stone	857	77	luma	1	
DAFANG	yig	stone	857	77	lomo	1	
NANJIANG	ywt	stone	857	77	kalo	1	
LISU	lis	stone	857	77	loch~3	1	
NUSU	nuf	stone	857	77	lu7	1	
ACHANG	acn	stone	857	77	liNko7	1	
NAXI	nbf	stone	857	77	lvpa	1	
BURMESE	mya	skin	763	28	are	1	
ZAIWA	atb	skin	763	28	Soku7	2	
AKHA	ahk	skin	763	28	baxo7	2	
BIYUE	byo	skin	763	28	oci	3	
MPI	mpz	skin	763	28	okh~o	2	
BISU	bzi	skin	763	28	aNkho	2	
JINO	jiu	skin	763	28	a kh~o	2	
LAHU	lhu	skin	763	28	og3	3	
XIDE	iii	skin	763	28	ndy$iS3	3	
DAFANG	yig	skin	763	28	ndy~i	3	
NANJIANG	ywt	skin	763	28	d3Cu	3	
LISU	lis	skin	763	28	koji	3	
NUSU	nuf	skin	763	28	kh~uri	1	
ACHANG	acn	skin	763	28	aZ3	1	
NAXI	nbf	skin	763	28	x3	1	
BURMESE	mya	fire	221	82	mi	1	
ZAIWA	atb	fire	221	82	my~3	1	
AKHA	ahk	fire	221	82	mica	1	
BIYUE	byo	fire	221	82	mico	1	
MPI	mpz	fire	221	82	mi	1	
BISU	bzi	fire	221	82	bith~o	1	
JINO	jiu	fire	221	82	mi	1	
LAHU	lhu	fire	221	82	ami	1	
XIDE	iii	fire	221	82	mtu	1	
DAFANG	yig	fire	221	82	mto	1	
NANJIANG	ywt	fire	221	82	ato	3	
LISU	lis	fire	221	82	ato	3	
NUSU	nuf	fire	221	82	mi	1	
ACHANG	acn	fire	221	82	poi	-1	
NAXI	nbf	fire	221	82	mi	1	
BURMESE	mya	fish	227	19	Na	1	
ZAIWA	atb	fish	227	19	Noco	1	
AKHA	ahk	fish	227	19	Nasyh$a	1	
BIYUE	byo	fish	227	19	Noso	1	
MPI	mpz	fish	227	19	No	1	
BISU	bzi	fish	227	19	loNtE	2	
JINO	jiu	fish	227	19	Nh~o So	1	
LAHU	lhu	fish	227	19	Na	1	
XIDE	iii	fish	227	19	h3	1	
DAFANG	yig	fish	227	19	No	1	
LISU	lis	fish	227	19	Nua	1	
NUSU	nuf	fish	227	19	Na	1	
ACHANG	acn	fish	227	19	NaSua	1	
NAXI	nbf	fish	227	19	5i	-1	
BURMESE	mya	dog	2009	21	khw$e	1	
ZAIWA	atb	dog	2009	21	kh~ui	1	
AKHA	ahk	dog	2009	21	a7khy$	1	
BIYUE	byo	dog	2009	21	kh~3	1	
MPI	mpz	dog	2009	21	kh~3	1	
BISU	bzi	dog	2009	21	kh~3	1	
JINO	jiu	dog	2009	21	kh~3 yo	1	
LAHU	lhu	dog	2009	21	ph~3	1	
XIDE	iii	dog	2009	21	kh~3	1	
DAFANG	yig	dog	2009	21	ch~y	1	
NANJIANG	ywt	dog	2009	21	akh~3	1	
LISU	lis	dog	2009	21	ana	2	
NUSU	nuf	dog	2009	21	kh~ui	1	
ACHANG	acn	dog	2009	21	xui	1	
NAXI	nbf	dog	2009	21	kh~3	1	
BURMESE	mya	louse	1392	22	san	1	
ZAIWA	atb	louse	1392	22	Sin	1	
AKHA	ahk	louse	1392	22	sh~Emo	1	
BIYUE	byo	louse	1392	22	seph~v	1	
MPI	mpz	louse	1392	22	se	1	
BISU	bzi	louse	1392	22	hmoN	1	
JINO	jiu	louse	1392	22	Si ph~ru	1	
LAHU	lhu	louse	1392	22	se	1	
XIDE	iii	louse	1392	22	ch~oS3	1	
DAFANG	yig	louse	1392	22	simo	1	
NANJIANG	ywt	louse	1392	22	si	1	
LISU	lis	louse	1392	22	x3	1	
NUSU	nuf	louse	1392	22	Sa	1	
ACHANG	acn	louse	1392	22	San	1	
NAXI	nbf	louse	1392	22	Su	1	
BURMESE	mya	tree	906	23	satpaN	1	
ZAIWA	atb	tree	906	23	sik	1	
AKHA	ahk	tree	906	23	abo	3	
BIYUE	byo	tree	906	23	s3c3	1	
MPI	mpz	tree	906	23	sot3	1	
BISU	bzi	tree	906	23	c3Nc3N	2	
JINO	jiu	tree	906	23	a c3	2	
LAHU	lhu	tree	906	23	s37	1	
XIDE	iii	tree	906	23	s3bo	1	
DAFANG	yig	tree	906	23	se	1	
NANJIANG	ywt	tree	906	23	s3c37	1	
LISU	lis	tree	906	23	s3c3	1	
NUSU	nuf	tree	906	23	sic3*	1	
ACHANG	acn	tree	906	23	saNceN	1	
NAXI	nbf	tree	906	23	nc~3r	1	
BURMESE	mya	leaf	628	25	saTrw~ak	1	
ZAIWA	atb	leaf	628	25	axa7	1	
AKHA	ahk	leaf	628	25	apa	2	
BIYUE	byo	leaf	628	25	aph~a7	2	
MPI	mpz	leaf	628	25	oph~a7	2	
BISU	bzi	leaf	628	25	aNph~a	2	
JINO	jiu	leaf	628	25	a ph~a	2	
LAHU	lhu	leaf	628	25	oph~a7	2	
XIDE	iii	leaf	628	25	ch~ich~i	3	
DAFANG	yig	leaf	628	25	seth~u	4	
NANJIANG	ywt	leaf	628	25	s3ph~i7	2	
LISU	lis	leaf	628	25	eph~ia	2	
NUSU	nuf	leaf	628	25	ph~aLa	2	
ACHANG	acn	leaf	628	25	axro7	1	
NAXI	nbf	leaf	628	25	ph~i3	2	
BURMESE	mya	night	1233	92	5a	1	
ZAIWA	atb	night	1233	92	my~inle	1	
AKHA	ahk	night	1233	92	u7ty~i7	1	
BIYUE	byo	night	1233	92	mekh~e7	1	
MPI	mpz	night	1233	92	uNkhw$i7	1	
BISU	bzi	night	1233	92	muNkh~i	1	
JINO	jiu	night	1233	92	mh~e kh~a	1	
LAHU	lhu	night	1233	92	takh~3	1	
XIDE	iii	night	1233	92	kh~3th~3mo	1	
DAFANG	yig	night	1233	92	s3piha	1	
NANJIANG	ywt	night	1233	92	mikh~3si	1	
LISU	lis	night	1233	92	sakh~ua	1	
NUSU	nuf	night	1233	92	suana	1	
ACHANG	acn	night	1233	92	nich~ot	1	
NAXI	nbf	night	1233	92	mvkh~v	1	
BURMESE	mya	blood	946	30	sw~e	1	
ZAIWA	atb	blood	946	30	sui	1	
AKHA	ahk	blood	946	30	sy~hi	1	
BIYUE	byo	blood	946	30	osi	1	
MPI	mpz	blood	946	30	si	1	
BISU	bzi	blood	946	30	Si	1	
JINO	jiu	blood	946	30	Si	1	
LAHU	lhu	blood	946	30	os3	1	
XIDE	iii	blood	946	30	s3	1	
DAFANG	yig	blood	946	30	si	1	
NANJIANG	ywt	blood	946	30	s3	1	
LISU	lis	blood	946	30	s3	1	
NUSU	nuf	blood	946	30	sui	1	
ACHANG	acn	blood	946	30	sui	1	
NAXI	nbf	blood	946	30	sa	1	
BURMESE	mya	full	1429	95	pra5	1	
ZAIWA	atb	full	1429	95	py~iN	1	
BIYUE	byo	full	1429	95	p3	1	
MPI	mpz	full	1429	95	py~3	1	
BISU	bzi	full	1429	95	aNpl3N	1	
JINO	jiu	full	1429	95	pr3	1	
LAHU	lhu	full	1429	95	b3	1	
XIDE	iii	full	1429	95	dy~i	1	
DAFANG	yig	full	1429	95	die	1	
NANJIANG	ywt	full	1429	95	c3	2	
LISU	lis	full	1429	95	bile	1	
NUSU	nuf	full	1429	95	b3*	1	
ACHANG	acn	full	1429	95	pZ3N	1	
NAXI	nbf	full	1429	95	S3r	3	
BURMESE	mya	new	1231	96	sat	1	
ZAIWA	atb	new	1231	96	asik	1	
AKHA	ahk	new	1231	96	sjy7	1	
BIYUE	byo	new	1231	96	as3	1	
MPI	mpz	new	1231	96	s37	1	
BISU	bzi	new	1231	96	aNS3	2	
JINO	jiu	new	1231	96	Si	1	
LAHU	lhu	new	1231	96	os3	3	
XIDE	iii	new	1231	96	aS37	1	
DAFANG	yig	new	1231	96	xe	1	
NANJIANG	ywt	new	1231	96	x37	1	
LISU	lis	new	1231	96	eS3	1	
NUSU	nuf	new	1231	96	dy~o	1	
ACHANG	acn	new	1231	96	S3k	1	
NAXI	nbf	new	1231	96	S3	3	
BURMESE	mya	we	1212	3	kyw$antautui	1	
ZAIWA	atb	we	1212	3	Namo	2	
BIYUE	byo	we	1212	3	Nov	3	
BISU	bzi	we	1212	3	gu	3	
JINO	jiu	we	1212	3	Na vu	3	
LAHU	lhu	we	1212	3	Nax3	3	
XIDE	iii	we	1212	3	Noxo	3	
DAFANG	yig	we	1212	3	Nox3	3	
LISU	lis	we	1212	3	Nuanu	5	
NUSU	nuf	we	1212	3	Nad3	1	
ACHANG	acn	we	1212	3	Notu7	1	
NAXI	nbf	we	1212	3	N3Ng3	6	
BURMESE	mya	horn	1393	34	khy$ui	1	
ZAIWA	atb	horn	1393	34	khy$ui	1	
AKHA	ahk	horn	1393	34	u7ty~e	1	
BIYUE	byo	horn	1393	34	vch~i	1	
MPI	mpz	horn	1393	34	Nkh~ui	1	
BISU	bzi	horn	1393	34	aNkhy$aw	1	
JINO	jiu	horn	1393	34	vu kh~i	1	
LAHU	lhu	horn	1393	34	kh~o	1	
XIDE	iii	horn	1393	34	ofu	2	
DAFANG	yig	horn	1393	34	och~i	1	
NANJIANG	ywt	horn	1393	34	kh~u	1	
LISU	lis	horn	1393	34	oCh~3	1	
NUSU	nuf	horn	1393	34	kh~r3a	1	
ACHANG	acn	horn	1393	34	kh~Zau	1	
NAXI	nbf	horn	1393	34	kh~o	1	
BURMESE	mya	name	1405	100	ama5	1	
ZAIWA	atb	name	1405	100	ny~iN	1	
AKHA	ahk	name	1405	100	tyh$Emy~aN	1	
BIYUE	byo	name	1405	100	omi	1	
MPI	mpz	name	1405	100	mmi	1	
BISU	bzi	name	1405	100	aNhmEN	1	
JINO	jiu	name	1405	100	a mh~e	1	
LAHU	lhu	name	1405	100	omE	1	
XIDE	iii	name	1405	100	hmi	1	
DAFANG	yig	name	1405	100	mie	1	
NANJIANG	ywt	name	1405	100	mi*c3	1	
LISU	lis	name	1405	100	emi	1	
NUSU	nuf	name	1405	100	hme*	1	
ACHANG	acn	name	1405	100	a5iN	1	
NAXI	nbf	name	1405	100	mi	1	
BURMESE	mya	ear	1247	39	na	1	
ZAIWA	atb	ear	1247	39	nophy$o	1	
AKHA	ahk	ear	1247	39	nabo	1	
BIYUE	byo	ear	1247	39	nopu	1	
MPI	mpz	ear	1247	39	mph~a	2	
BISU	bzi	ear	1247	39	nas3N	1	
JINO	jiu	ear	1247	39	nh~a kh~o	1	
LAHU	lhu	ear	1247	39	napo	1	
XIDE	iii	ear	1247	39	hn3po	1	
DAFANG	yig	ear	1247	39	lopo	2	
NANJIANG	ywt	ear	1247	39	napu	1	
LISU	lis	ear	1247	39	nopo	1	
NUSU	nuf	ear	1247	39	hnash~3*	1	
ACHANG	acn	ear	1247	39	niCua	1	
NAXI	nbf	ear	1247	39	xEc3	3	
BURMESE	mya	eye	1248	40	my~akTi	1	
ZAIWA	atb	eye	1248	40	my~oCi	1	
AKHA	ahk	eye	1248	40	my~any~7	1	
BIYUE	byo	eye	1248	40	mac37	1	
MPI	mpz	eye	1248	40	5ch~o	2	
BISU	bzi	eye	1248	40	mEn3	1	
JINO	jiu	eye	1248	40	my~a ci	1	
LAHU	lhu	eye	1248	40	mesi	1	
XIDE	iii	eye	1248	40	5oc3	1	
DAFANG	yig	eye	1248	40	nadu	1	
NANJIANG	ywt	eye	1248	40	mise	1	
LISU	lis	eye	1248	40	miEs3	1	
NUSU	nuf	eye	1248	40	miady~i	1	
ACHANG	acn	eye	1248	40	5oci7	1	
NAXI	nbf	eye	1248	40	mi3lv	1	
BURMESE	mya	nose	1221	41	hnakh~auN	1	
ZAIWA	atb	nose	1221	41	no7	2	
AKHA	ahk	nose	1221	41	namE	1	
BIYUE	byo	nose	1221	41	name	1	
MPI	mpz	nose	1221	41	Nkh~oN	1	
BISU	bzi	nose	1221	41	nakh~aN	1	
JINO	jiu	nose	1221	41	nh~o to	1	
LAHU	lhu	nose	1221	41	naqh~o	1	
XIDE	iii	nose	1221	41	hnabi	2	
DAFANG	yig	nose	1221	41	nomo	1	
NANJIANG	ywt	nose	1221	41	nokh~u	1	
LISU	lis	nose	1221	41	nakh~u	1	
NUSU	nuf	nose	1221	41	hnaka*	1	
ACHANG	acn	nose	1221	41	nixoN	1	
NAXI	nbf	nose	1221	41	5im3r	1	
BURMESE	mya	tooth	1380	43	sw~a	1	
ZAIWA	atb	tooth	1380	43	cui	2	
AKHA	ahk	tooth	1380	43	sh~3	1	
BIYUE	byo	tooth	1380	43	oc3	2	
MPI	mpz	tooth	1380	43	oso	1	also: c3
BISU	bzi	tooth	1380	43	soph~e	1	
JINO	jiu	tooth	1380	43	Cy~i	2	
LAHU	lhu	tooth	1380	43	ci	2	
XIDE	iii	tooth	1380	43	j3	2	
DAFANG	yig	tooth	1380	43	c3mo	2	
NANJIANG	ywt	tooth	1380	43	sy	2	
LISU	lis	tooth	1380	43	s3Ch~i	2	
NUSU	nuf	tooth	1380	43	sh~ua	1	
ACHANG	acn	tooth	1380	43	coi	2	
NAXI	nbf	tooth	1380	43	x3	1	
BURMESE	mya	tongue	1205	44	hly~a	1	
ZAIWA	atb	tongue	1205	44	So	1	
AKHA	ahk	tongue	1205	44	mela	1	
BIYUE	byo	tongue	1205	44	ala	1	
MPI	mpz	tongue	1205	44	olo	1	
BISU	bzi	tongue	1205	44	manhla	1	
JINO	jiu	tongue	1205	44	a Lo	1	
LAHU	lhu	tongue	1205	44	xate	1	
XIDE	iii	tongue	1205	44	hane	1	
DAFANG	yig	tongue	1205	44	Lo	1	
NANJIANG	ywt	tongue	1205	44	la	1	
LISU	lis	tongue	1205	44	laCh~3	1	
NUSU	nuf	tongue	1205	44	fra	1	
ACHANG	acn	tongue	1205	44	so	1	
NAXI	nbf	tongue	1205	44	si	-2	
BURMESE	mya	person	683	18	lu	1	
ZAIWA	atb	person	683	18	py~u	-1	
AKHA	ahk	person	683	18	ch~oha	1	
BIYUE	byo	person	683	18	ch~u	1	
MPI	mpz	person	683	18	ch~oN	1	
BISU	bzi	person	683	18	ch~aN	1	
JINO	jiu	person	683	18	ch~3 zo	1	
LAHU	lhu	person	683	18	ch~o	1	
XIDE	iii	person	683	18	ch~o	1	
DAFANG	yig	person	683	18	ch~o	1	
NANJIANG	ywt	person	683	18	ch~u	1	
LISU	lis	person	683	18	ch~oza	1	
NUSU	nuf	person	683	18	su	1	
ACHANG	acn	person	683	18	Co	1	
NAXI	nbf	person	683	18	si	1	
BURMESE	mya	knee	1371	47	du	1	
ZAIWA	atb	knee	1371	47	khy$iph~ut	2	
AKHA	ahk	knee	1371	47	khy$cy~7	5	
MPI	mpz	knee	1371	47	NkoN	4	
BISU	bzi	knee	1371	47	pato	1	
JINO	jiu	knee	1371	47	ph~3	2	
LAHU	lhu	knee	1371	47	kh~3c3qi	4	
XIDE	iii	knee	1371	47	baT37	5	
ACHANG	acn	knee	1371	47	ch~i5o7	5	
BURMESE	mya	hand	1277	48	lak	1	
ZAIWA	atb	hand	1277	48	lo7	1	
AKHA	ahk	hand	1277	48	la7	1	
BIYUE	byo	hand	1277	48	ala7	1	
MPI	mpz	hand	1277	48	loph~u	1	
BISU	bzi	hand	1277	48	lapo	1	
JINO	jiu	hand	1277	48	la pu	1	
LAHU	lhu	hand	1277	48	la7sE	1	
XIDE	iii	hand	1277	48	lo	1	
DAFANG	yig	hand	1277	48	la	1	
NANJIANG	ywt	hand	1277	48	liph~i7	1	
LISU	lis	hand	1277	48	lEph~E	1	
NUSU	nuf	hand	1277	48	la7	1	
ACHANG	acn	hand	1277	48	lo7	1	
NAXI	nbf	hand	1277	48	lo	1	
BURMESE	mya	breast	1402	51	raN	1	
AKHA	ahk	breast	1402	51	atyh~e	2	
MPI	mpz	breast	1402	51	mpo	3	
BISU	bzi	breast	1402	51	loNpEt	4	
XIDE	iii	breast	1402	51	Nomo	6	
BURMESE	mya	liver	1224	53	asa5	1	
ZAIWA	atb	liver	1224	53	siN	1	
AKHA	ahk	liver	1224	53	sh~ach~aN	1	
BIYUE	byo	liver	1224	53	och~3	1	
MPI	mpz	liver	1224	53	oth~3	2	
BISU	bzi	liver	1224	53	aNch~in	1	
JINO	jiu	liver	1224	53	a ch~3	1	
LAHU	lhu	liver	1224	53	ose	1	
XIDE	iii	liver	1224	53	si	1	
DAFANG	yig	liver	1224	53	s3	1	
NANJIANG	ywt	liver	1224	53	c3s3	1	
LISU	lis	liver	1224	53	s3	1	
NUSU	nuf	liver	1224	53	ch~3*	1	
ACHANG	acn	liver	1224	53	aS3N	1	
NAXI	nbf	liver	1224	53	s3r	1	
BURMESE	mya	drink	1401	54	suak	1	
ZAIWA	atb	drink	1401	54	Su7	1	
AKHA	ahk	drink	1401	54	do	2	
BIYUE	byo	drink	1401	54	tu	2	
MPI	mpz	drink	1401	54	toN	2	
BISU	bzi	drink	1401	54	taN	2	
JINO	jiu	drink	1401	54	t3	2	
LAHU	lhu	drink	1401	54	do	2	
XIDE	iii	drink	1401	54	nd~o	2	
DAFANG	yig	drink	1401	54	nd~o	2	
NANJIANG	ywt	drink	1401	54	du	2	
LISU	lis	drink	1401	54	do	2	
NUSU	nuf	drink	1401	54	sh~u7	1	
ACHANG	acn	drink	1401	54	So7	1	
NAXI	nbf	drink	1401	54	th~3	3	
BURMESE	mya	you	1213	2	TaN	1	
ZAIWA	atb	you	1213	2	naN	2	
AKHA	ahk	you	1213	2	no	2	
BIYUE	byo	you	1213	2	nv	2	
MPI	mpz	you	1213	2	noN	2	
BISU	bzi	you	1213	2	naN	2	
JINO	jiu	you	1213	2	n3	2	
LAHU	lhu	you	1213	2	no	2	
XIDE	iii	you	1213	2	n3	2	
DAFANG	yig	you	1213	2	na	2	
LISU	lis	you	1213	2	nu	2	
NUSU	nuf	you	1213	2	5o	2	
ACHANG	acn	you	1213	2	nuaN	2	
NAXI	nbf	you	1213	2	nv	2	
BURMESE	mya	see	1409	57	mraN	1	
ZAIWA	atb	see	1409	57	vu	3	
AKHA	ahk	see	1409	57	mo	1	
BIYUE	byo	see	1409	57	te	4	
MPI	mpz	see	1409	57	my~oN	1	
BISU	bzi	see	1409	57	hmy~aN	1	
JINO	jiu	see	1409	57	my~3	4	
LAHU	lhu	see	1409	57	ni	5	
XIDE	iii	see	1409	57	h3	3	
DAFANG	yig	see	1409	57	na	8	
LISU	lis	see	1409	57	5i	5	
NUSU	nuf	see	1409	57	ru	3	
ACHANG	acn	see	1409	57	en	2	
NAXI	nbf	see	1409	57	ly	7	
BURMESE	mya	hear	1408	58	kra	1	
ZAIWA	atb	hear	1408	58	ky~o	1	
AKHA	ahk	hear	1408	58	ga	1	
BIYUE	byo	hear	1408	58	nate	2	
MPI	mpz	hear	1408	58	ky~o	1	
BISU	bzi	hear	1408	58	ky~a	1	
JINO	jiu	hear	1408	58	nh~o to	2	
LAHU	lhu	hear	1408	58	na	2	
XIDE	iii	hear	1408	58	hna	2	
DAFANG	yig	hear	1408	58	dy~u	1	
NANJIANG	ywt	hear	1408	58	ne	2	
LISU	lis	hear	1408	58	nalo	2	
NUSU	nuf	hear	1408	58	hna	2	
ACHANG	acn	hear	1408	58	kZua	1	
NAXI	nbf	hear	1408	58	kh~omi	3	
BURMESE	mya	bone	1394	31	arui	1	
ZAIWA	atb	bone	1394	31	Sovui	1	
AKHA	ahk	bone	1394	31	sh~aye	1	
BIYUE	byo	bone	1394	31	oyi	1	
MPI	mpz	bone	1394	31	o73	1	
BISU	bzi	bone	1394	31	aNgaw	1	
JINO	jiu	bone	1394	31	So x3	1	
LAHU	lhu	bone	1394	31	omi7ki	2	
XIDE	iii	bone	1394	31	vudu	1	
DAFANG	yig	bone	1394	31	xox3	1	
NANJIANG	ywt	bone	1394	31	uda	3	
LISU	lis	bone	1394	31	oto	1	
NUSU	nuf	bone	1394	31	r3	1	
ACHANG	acn	bone	1394	31	aZau	1	
NAXI	nbf	bone	1394	31	Solo	1	
BURMESE	mya	die	1494	61	siy	1	
ZAIWA	atb	die	1494	61	Si	1	
AKHA	ahk	die	1494	61	syh$i	1	
BIYUE	byo	die	1494	61	s3	1	
MPI	mpz	die	1494	61	si	1	
BISU	bzi	die	1494	61	Si	1	
JINO	jiu	die	1494	61	Si	1	
LAHU	lhu	die	1494	61	s3	1	
XIDE	iii	die	1494	61	s3	1	
DAFANG	yig	die	1494	61	si	1	
NANJIANG	ywt	die	1494	61	x3	1	
LISU	lis	die	1494	61	S3	1	
NUSU	nuf	die	1494	61	si	1	
ACHANG	acn	die	1494	61	sa	1	
NAXI	nbf	die	1494	61	S3	1	
BURMESE	mya	road (path)	667	85	lam	1	
ZAIWA	atb	road (path)	667	85	khy$o	1	
AKHA	ahk	road (path)	667	85	gama	1	
BIYUE	byo	road (path)	667	85	yamo	1	
MPI	mpz	road (path)	667	85	kokh~uN	1	
BISU	bzi	road (path)	667	85	kiba	1	
JINO	jiu	road (path)	667	85	yo kh~o	1	
LAHU	lhu	road (path)	667	85	za7qo	1	
XIDE	iii	road (path)	667	85	gamo	1	
DAFANG	yig	road (path)	667	85	dy~o	1	
NANJIANG	ywt	road (path)	667	85	goma	1	
LISU	lis	road (path)	667	85	jagu	2	
NUSU	nuf	road (path)	667	85	kh~raph~ro*	3	
ACHANG	acn	road (path)	667	85	xamZua	1	
NAXI	nbf	road (path)	667	85	z3gv	3	
